17 35
3147891718.750000,2901385625.000000
3134780000.000000,2897730000.000000
3134250000.000000,2891270000.000000
3134200000.000000,2891240000.000000
3160130000.000000,2900680000.000000
3156668750.000000,2894332500.000000
3160160000.000000,2900660000.000000
3149070000.000000,2887050000.000000
3154909687.500000,2893207187.500000
3159664843.750000,2883615156.250000
3149080000.000000,2886980000.000000
3144900000.000000,2879120000.000000
3136496250.000000,2901872500.000000
3154933125.000000,2879923125.000000
3145967500.000000,2899697500.000000
3147115000.000000,2904225000.000000
3144900000.000000,2879090000.000000
3,2,real
11,16,real
4,6,real
7,10,real
