248 708
163894500.000000,409721125.000000
205588000.000000,450969125.000000
228012000.000000,473024000.000000
227726750.000000,472741250.000000
183032718.750000,428603640.625000
183270000.000000,428935000.000000
211822250.000000,457098000.000000
211535125.000000,456809562.500000
214921500.000000,460125500.000000
214611500.000000,459817750.000000
242644500.000000,487544250.000000
242355000.000000,487257000.000000
141966000.000000,387973000.000000
141671000.000000,387685000.000000
245799250.000000,490644500.000000
246081171.875000,490940312.500000
204477000.000000,449876000.000000
204166000.000000,449571000.000000
215611000.000000,460793000.000000
215289500.000000,460483125.000000
247388000.000000,492066000.000000
246973968.750000,491827312.500000
193680000.000000,439149000.000000
120426562.500000,369868375.000000
245444000.000000,490300687.500000
221537000.000000,466694000.000000
163028750.000000,408907750.000000
162740000.000000,408602000.000000
234236000.000000,479141000.000000
234534500.000000,479430000.000000
243592890.625000,488496734.375000
195597750.000000,441053750.000000
195279843.750000,440740421.875000
228131000.000000,473140500.000000
247387000.000000,492063000.000000
167141000.000000,412946000.000000
132129250.000000,381530250.000000
224528500.000000,469562855.468750
191950000.000000,437462000.000000
236405500.000000,481266875.000000
121001250.000000,370430750.000000
208560312.500000,453873875.000000
208221687.500000,453527937.500000
213321250.000000,458591750.000000
212955281.250000,458208312.500000
200774375.000000,446229750.000000
241470562.500000,486414187.500000
241809000.000000,486722250.000000
132091000.000000,381479000.000000
138742562.500000,384811062.500000
193204500.000000,438686250.000000
205115000.000000,450424000.000000
203981000.000000,449388000.000000
229110000.000000,474115375.000000
157691000.000000,403585000.000000
156899875.000000,402802625.000000
155975375.000000,401882625.000000
156441750.000000,402346500.000000
185517000.000000,431097000.000000
240263000.000000,485194000.000000
239729000.000000,484656000.000000
172242000.000000,417998000.000000
172712500.000000,418459500.000000
235094000.000000,479971687.500000
239728000.000000,484655000.000000
194641468.750000,440101531.250000
164323625.000000,410144500.000000
158152000.000000,404052000.000000
157691000.000000,403586000.000000
175257296.875000,420934984.375000
222857000.000000,467920000.000000
187083000.000000,432638000.000000
219801000.000000,464915250.000000
219484000.000000,464609500.000000
182084250.000000,427704500.000000
224008222.656250,469052625.000000
223715003.906250,468765007.812500
205221500.000000,450610500.000000
183942000.000000,429559000.000000
183632000.000000,429251000.000000
