16 39
2389100000.000000,2416330000.000000
2388380000.000000,2415970000.000000
2389110000.000000,2416320000.000000
2389820000.000000,2417000000.000000
2392590000.000000,2445090000.000000
2391678125.000000,2445861875.000000
2388350000.000000,2415920000.000000
2390497500.000000,2417357500.000000
2390750000.000000,2418880000.000000
2394190000.000000,2435540000.000000
2393410000.000000,2436630000.000000
2391160000.000000,2446490000.000000
2392962500.000000,2436862500.000000
2392620000.000000,2444800000.000000
2395310000.000000,2433920000.000000
2390790000.000000,2418960000.000000
13,4,real
5,11,real
2,0,real
9,14,real
1,6,real
12,10,real
7,3,real
15,8,real
