22 55
180553000.000000,2160520000.000000
181722000.000000,2160870000.000000
181708000.000000,2160860000.000000
181756000.000000,2160870000.000000
224133000.000000,2155670000.000000
223914000.000000,2155520000.000000
181703000.000000,2160860000.000000
179637000.000000,2160240000.000000
179595000.000000,2160180000.000000
223944000.000000,2155480000.000000
223632000.000000,2154680000.000000
223657000.000000,2154720000.000000
179641000.000000,2160250000.000000
224598000.000000,2156640000.000000
224330000.000000,2156110000.000000
224333000.000000,2156040000.000000
178360000.000000,2159990000.000000
180556000.000000,2160520000.000000
179532000.000000,2160090000.000000
178406000.000000,2159960000.000000
224621000.000000,2156660000.000000
224139000.000000,2155670000.000000
7,12,real
4,21,real
9,5,real
16,19,real
11,10,real
0,17,real
1,3,real
14,15,real
2,6,real
18,8,real
20,13,real
